AcountNumber,CVV,CustomerAge,Gender,Marital Status,CardColour,CardType,Domain,Amount,AverageIncomeExpendicture,Outcome,Customer_City_Address
1244880080,571,18,Male,Married,White,Visa,International,814311,237723,1,Enugu
1250738709,302,27,Female,Married,White,Visa,Local,972749,248239,1,Enugu
1239579442,602,23,Male,Single,Gold,Verve,International,556781,248226,1,Ota
1243025440,308,27,Male,Married,Gold,Verve,International,637583,249496,1,Kano
1283566257,246,20,Female,Married,White,Visa,Local,964962,373765,1,Other
1283272048,516,21,Male,Married,White,Visa,Local,210214,201874,1,Lagos
1246298757,385,21,Female,Single,Gold,Verve,International,595765,126746,1,Port Harcourt
1275683958,626,29,Male,Married,White,MasterCard,International,512772,208496,1,Lagos
1266166575,568,23,Male,Single,Gold,Verve,International,629787,211479,1,Kano
1272203617,222,29,Female,Single,Gold,Verve,International,751495,106897,1,Kano
1270350585,395,28,Male,Married,Gold,Verve,International,248326,322849,1,Ibadan
1287222226,628,25,Male,Married,White,Visa,International,330735,146373,0,Lagos
1243809085,306,27,Female,Married,White,MasterCard,Local,787062,110344,1,Port Harcourt
1255340179,320,22,Male,Single,White,MasterCard,International,539733,146810,1,Abuja
1290124880,671,29,Female,Married,White,MasterCard,International,565469,316318,1,Ota
1239636367,438,18,Male,Married,Gold,Verve,Local,458427,107532,0,Ota
1280054960,649,23,Male,Unknown,Gold,Verve,International,439384,140651,0,Kano
1288455319,281,19,Female,Married,Gold,Verve,International,527781,261751,1,Other
1258833060,584,22,Male,Married,Gold,Verve,Local,830566,141916,1,Abuja
1281132725,304,21,Male,Married,Gold,Verve,Local,972563,307172,1,Ibadan
1258478323,317,18,Female,Unknown,White,Visa,International,369053,170244,1,Other
1262247396,369,21,Male,Married,Gold,Verve,International,857386,158424,1,Other
1281918670,391,28,Female,Married,White,Visa,International,456055,275412,0,Ota
1265474547,525,24,Male,Married,Gold,Verve,International,732609,369388,1,Kano
1269867168,569,23,Male,Married,White,Visa,International,885577,295702,1,Ota
1281685692,561,27,Female,Single,White,Visa,International,910185,294767,1,Other
1245898414,498,23,Male,Married,White,MasterCard,Local,354487,222667,0,Enugu
1290077005,325,23,Male,Divorced,White,MasterCard,International,445877,196127,1,Kano
1257194890,215,19,Female,Married,White,MasterCard,International,765957,234823,1,Abuja
1280540559,474,21,Male,Single,White,Visa,Local,180062,227975,0,Port Harcourt
1286530101,536,20,Female,Married,White,Visa,International,153756,179123,0,Lagos
1274562310,359,19,Male,Unknown,Gold,Verve,International,826658,282954,1,Other
1266736462,334,29,Male,Married,Gold,Verve,Local,375181,210016,0,Enugu
1258074285,333,28,Female,Single,Gold,Verve,Local,139631,172827,0,Port Harcourt
1280973571,499,29,Male,Unknown,Gold,Verve,International,523028,189762,1,Ibadan
1261008952,604,21,Male,Married,White,Visa,International,456067,299163,1,Enugu
1278939682,570,22,Female,Married,White,MasterCard,International,487084,146052,1,Port Harcourt
1240153187,419,30,Male,Married,White,Visa,International,611900,110316,1,Lagos
1242738863,411,22,Female,Married,Gold,Verve,International,876661,265086,1,Ibadan
1263796140,488,19,Male,Single,White,MasterCard,International,787068,213558,1,Lagos
1274605924,623,22,Male,Married,White,Visa,Local,570510,370943,1,Lagos
1241727456,482,24,Female,Unknown,Gold,Verve,International,873518,143024,1,Port Harcourt
1286727381,312,18,Male,Married,Gold,Verve,International,846036,175093,1,Ota
1246577872,457,18,Male,Single,Gold,Verve,Local,887531,254777,1,Abuja
1245061312,436,21,Female,Married,Gold,Verve,International,233165,112924,1,Abuja
1272223674,439,19,Male,Married,Gold,Verve,International,308814,266180,1,Ota
1270238598,661,18,Female,Single,White,Visa,Local,878586,113090,1,Other
1280310710,377,26,Male,Married,White,Visa,Local,685956,390853,1,Other
1276720853,341,30,Male,Married,Gold,Verve,International,285458,106822,1,Enugu
1251130638,348,22,Female,Married,Gold,Verve,International,297862,209493,0,Lagos
1271533612,496,19,Male,Married,White,Visa,International,589449,214603,1,Lagos
1289023598,542,23,Male,Single,White,Visa,International,130535,372975,0,Ibadan
1270466806,295,25,Female,Married,Gold,Verve,International,308012,163399,0,Other
1253897789,654,29,Male,Single,White,MasterCard,International,211646,359123,1,Ota
1255670895,506,26,Female,Married,Gold,Verve,Local,160198,352941,0,Lagos
1284970059,524,30,Male,Single,Gold,Verve,International,790214,120380,1,Lagos
1273274297,511,28,Male,Married,Gold,Verve,International,865987,391696,1,Ota
1244623776,465,22,Female,Single,White,Visa,Local,628953,256042,1,Kano
1245485236,311,28,Male,Married,White,MasterCard,International,564248,109173,1,Enugu
1240334357,355,18,Male,Married,White,MasterCard,International,270528,196613,1,Abuja
1276624165,522,28,Female,Single,White,MasterCard,Local,191758,140663,0,Port Harcourt
1271377505,409,29,Male,Married,Gold,Verve,Local,397215,151780,0,Other
1265885464,478,30,Female,Married,Gold,Verve,International,821600,374933,1,Kano
1283488597,616,19,Male,Married,Gold,Verve,International,251672,102470,1,Abuja
1283358395,578,24,Male,Divorced,Gold,Verve,International,708713,250732,1,Other
1263451790,510,21,Female,Divorced,Gold,Verve,International,171252,192264,0,Ibadan
1283272364,384,23,Male,Married,White,Visa,International,809723,156569,1,Ibadan
1259797111,555,19,Male,Divorced,Gold,Verve,International,279632,221796,0,Lagos
1287278145,314,21,Female,Divorced,White,Visa,Local,734315,133058,1,Enugu
1256040715,379,19,Male,Married,Gold,Verve,International,372785,329293,1,Abuja
1256010448,323,28,Female,Married,White,Visa,International,210842,218664,1,Kano
1254610985,452,23,Male,Married,White,Visa,Local,475333,143556,0,Abuja
1244304459,419,19,Male,Divorced,White,MasterCard,International,424811,350478,1,Enugu
1241504356,497,24,Female,Single,White,MasterCard,International,979228,330290,1,Lagos
1255261976,377,19,Male,Divorced,White,MasterCard,Local,553776,225875,0,Abuja
1267018986,270,20,Male,Married,White,Visa,Local,972194,128019,1,Other
1245446365,654,28,Female,Single,White,Visa,International,819719,176748,1,Enugu
1286204217,568,29,Male,Unknown,Gold,Verve,International,302493,152047,0,Other
1264518427,287,25,Female,Married,Gold,Verve,International,627194,124478,1,Ibadan
1284097700,480,19,Male,Married,Gold,Verve,International,902782,296309,1,Ibadan
1258928850,358,21,Male,Single,Gold,Verve,International,297857,210847,1,Kano
1254027488,259,28,Female,Single,White,Visa,International,262137,150988,0,Other
1264074814,250,27,Male,Single,White,MasterCard,Local,610471,399971,1,Abuja
1259676062,273,25,Male,Single,White,Visa,International,491205,277614,0,Ibadan
1289277046,342,19,Female,Married,Gold,Verve,International,831673,158179,1,Abuja
1279221528,583,28,Male,Married,White,MasterCard,Local,851995,318345,1,Enugu
1254182292,248,26,Female,Single,White,Visa,International,813823,110563,1,Lagos
1273945974,421,25,Male,Divorced,Gold,Verve,International,887436,213541,1,Enugu
1242732307,493,24,Male,Single,Gold,Verve,Local,518568,156736,1,Lagos
1241782976,520,24,Female,Married,Gold,Verve,Local,449821,365971,1,Kano
1247147697,469,30,Male,Married,Gold,Verve,International,925502,250071,1,Lagos
1241813044,351,27,Male,Married,Gold,Verve,International,275526,211858,1,Other
1248742717,412,27,Female,Married,White,Visa,International,131361,119822,0,Abuja
1258224795,381,23,Male,Married,White,Visa,International,959561,224161,1,Lagos
1278915750,271,23,Female,Single,Gold,Verve,International,308683,189781,1,Kano
1256223040,424,30,Male,Single,Gold,Verve,International,706244,203123,1,Abuja
1255588297,659,23,Male,Single,White,Visa,Local,501475,102462,1,Other
1251869897,233,18,Female,Unknown,White,Visa,International,950953,325919,1,Port Harcourt
1276308069,282,23,Male,Single,Gold,Verve,International,138400,229964,0,Lagos
1242464164,232,22,Male,Unknown,White,MasterCard,Local,688509,159814,1,Kano
1253313519,665,22,Female,Married,Gold,Verve,International,889925,118509,1,Ibadan
1274952426,244,22,Male,Single,Gold,Verve,International,787832,285655,1,Abuja
1273126181,551,19,Female,Married,Gold,Verve,Local,758245,316665,1,Ota
1271089517,527,24,Male,Single,White,Visa,Local,723673,175180,1,Ota
1256196421,636,24,Male,Married,White,MasterCard,International,935397,199495,1,Ibadan
1275436652,617,26,Female,Married,White,MasterCard,International,910795,319281,1,Ibadan
1286648728,282,28,Male,Divorced,White,MasterCard,International,106468,225163,0,Port Harcourt
1289365529,292,28,Male,Single,Gold,Verve,International,366641,152249,1,Other
1269545271,317,21,Female,Married,Gold,Verve,International,132589,153081,0,Enugu
1250704223,661,22,Male,Single,Gold,Verve,International,423364,216497,0,Enugu
1264097823,584,28,Female,Single,Gold,Verve,Local,910045,101748,1,Lagos
1244294419,278,27,Male,Married,Gold,Verve,International,829743,334923,1,Lagos
1268643759,305,22,Male,Single,White,Visa,International,298110,381642,1,Ota
1282670359,395,20,Female,Married,Gold,Verve,Local,472834,237177,0,Enugu
1281827987,396,23,Male,Divorced,White,Visa,International,478845,112611,0,Port Harcourt
1254798727,387,24,Male,Married,Gold,Verve,International,985395,132875,1,Lagos
1274735171,482,21,Female,Single,White,Visa,Local,618397,268095,1,Ota
1276868146,529,20,Male,Married,White,Visa,Local,646087,326582,1,Other
1267272736,552,25,Female,Single,White,MasterCard,International,646772,240912,1,Enugu
1277146200,477,19,Male,Divorced,White,MasterCard,International,587200,391506,1,Enugu
1288867385,368,20,Male,Single,White,MasterCard,International,287059,128628,0,Ota
1264833309,516,27,Female,Married,White,Visa,International,494850,376366,1,Abuja
1278943346,380,20,Male,Married,White,Visa,International,338736,228822,1,Ibadan
1281896470,474,21,Male,Single,Gold,Verve,International,671231,130902,1,Other
1264068339,327,23,Female,Married,Gold,Verve,Local,256145,287743,0,Enugu
1257113422,507,27,Male,Single,Gold,Verve,International,715501,138931,1,Other
1253970465,322,18,Female,Divorced,Gold,Verve,International,249999,292365,0,Other
1248834053,357,22,Male,Married,White,Visa,Local,748200,227200,1,Lagos
1271495079,650,20,Male,Married,White,MasterCard,International,272095,269298,0,Ibadan
1252444719,620,21,Female,Married,White,Visa,International,639618,263830,1,Lagos
1285509329,238,30,Male,Unknown,Gold,Verve,Local,533784,249118,1,Abuja
1285759541,355,26,Male,Single,White,MasterCard,Local,642860,176952,1,Kano
1265676649,641,19,Female,Married,White,Visa,International,671518,118438,1,Port Harcourt
1280042206,569,27,Male,Married,Gold,Verve,International,149383,288764,0,Abuja
1276520271,286,20,Female,Married,Gold,Verve,International,750906,255322,1,Enugu
1247306692,622,26,Male,Married,Gold,Verve,International,203321,294307,0,Other
1266977993,624,29,Male,Divorced,Gold,Verve,International,440473,107675,0,Kano
1241170547,498,28,Female,Single,Gold,Verve,International,461079,142243,0,Abuja
1267576451,286,28,Male,Married,White,Visa,Local,974102,184325,1,Ibadan
1267807779,232,20,Male,Married,White,Visa,International,558813,130984,1,Abuja
1247365463,213,25,Female,Single,Gold,Verve,International,623647,298266,1,Abuja
1244423584,325,24,Male,Married,Gold,Verve,Local,511311,101684,1,Ibadan
1255139747,583,26,Female,Married,White,Visa,International,830626,317746,1,Ota
1265180652,552,30,Male,Single,White,Visa,International,290135,121266,1,Enugu
1267156224,525,18,Male,Single,Gold,Verve,Local,659534,186278,1,Kano
1283015681,285,30,Female,Unknown,White,MasterCard,Local,621670,359475,1,Ibadan
1240043316,476,29,Male,Single,Gold,Verve,International,323978,160095,1,Enugu
1251994539,516,19,Male,Single,Gold,Verve,International,235421,262186,0,Enugu
1269253594,383,28,Female,Married,Gold,Verve,International,219112,273644,0,Enugu
1264913848,507,22,Male,Single,White,Visa,International,816057,316296,1,Lagos
1278305503,633,28,Female,Married,White,MasterCard,International,749580,225292,1,Lagos
1286787445,665,21,Male,Single,White,MasterCard,International,937187,340606,1,Kano
1288704993,495,20,Male,Unknown,White,MasterCard,Local,813664,328643,1,Enugu
1283970249,665,23,Female,Single,Gold,Verve,International,264961,321991,1,Port Harcourt
1247916918,509,30,Male,Married,Gold,Verve,International,495514,292993,1,Ibadan
1259202679,461,25,Male,Single,Gold,Verve,Local,700443,129908,1,Ota
1260430008,431,24,Female,Married,Gold,Verve,International,930896,122797,1,Lagos
1252414460,627,29,Male,Single,Gold,Verve,International,793993,101704,1,Enugu
1284730385,563,25,Female,Married,White,Visa,Local,127438,268810,0,Abuja
1261820991,327,25,Male,Divorced,Gold,Verve,Local,465271,283735,0,Kano
1258607771,620,22,Male,Married,White,Visa,International,168111,386746,1,Ibadan
1242185486,561,29,Female,Married,Gold,Verve,International,545795,269552,1,Kano
1254528407,599,25,Male,Single,White,Visa,International,545515,198173,1,Ibadan
1283689081,615,25,Male,Single,White,Visa,International,343577,162886,0,Enugu
1249661844,406,29,Female,Divorced,White,MasterCard,International,949097,256153,1,Enugu
1288256977,553,22,Male,Single,White,MasterCard,International,684990,242325,1,Kano
1253766168,241,29,Female,Single,White,MasterCard,Local,662749,360720,1,Ota
1249541350,505,30,Male,Married,White,Visa,International,872098,181967,1,Abuja
1271327371,374,28,Male,Married,White,Visa,International,241414,175572,1,Lagos
1250759391,273,23,Female,Unknown,Gold,Verve,Local,364001,293824,0,Abuja
1247349278,498,20,Male,Married,Gold,Verve,International,631164,200080,1,Enugu
1273121210,554,23,Male,Married,Gold,Verve,International,210062,114019,1,Port Harcourt
1272741050,223,20,Female,Single,Gold,Verve,Local,685435,225150,1,Enugu
1256205808,253,24,Male,Married,White,Visa,Local,518253,176578,1,Kano
1270199775,566,26,Female,Married,White,MasterCard,International,945724,323140,1,Other
1268164253,466,28,Male,Married,White,Visa,International,136970,243496,0,Port Harcourt
1239327898,678,24,Male,Single,Gold,Verve,International,423262,149770,0,Ota
1258094566,513,30,Female,Married,White,MasterCard,International,691067,165611,1,Kano
1273703162,396,30,Male,Single,White,Visa,International,804852,251420,1,Ibadan
1282974444,602,23,Male,Married,Gold,Verve,International,651834,271043,1,Ota
1239772499,481,18,Female,Single,Gold,Verve,Local,857678,248236,1,Other
1282941854,609,18,Male,Married,Gold,Verve,International,532005,143838,1,Enugu
1274737336,597,30,Female,Married,Gold,Verve,International,168422,287496,0,Other
1264316585,441,24,Male,Married,Gold,Verve,Local,621910,144073,1,Other
1269306015,635,20,Male,Married,White,Visa,International,521734,179530,1,Other
1265463088,230,22,Female,Divorced,White,Visa,International,224750,236415,0,Other
1244261695,674,19,Male,Married,Gold,Verve,Local,541759,262532,1,Other
1250068994,652,26,Male,Married,Gold,Verve,Local,208553,314365,1,Enugu
1283296235,339,26,Female,Single,White,Visa,International,895656,108214,1,Lagos
1255871863,312,23,Male,Married,White,Visa,International,837315,297184,1,Ota
1248795923,605,20,Female,Single,Gold,Verve,International,916470,335472,1,Other
1289973171,352,23,Male,Married,White,MasterCard,International,757981,297175,1,Lagos
1239932636,303,22,Male,Unknown,Gold,Verve,International,397982,214890,1,Ota
1274864224,297,30,Female,Married,Gold,Verve,International,323830,123541,0,Port Harcourt
1262043376,671,30,Male,Single,Gold,Verve,Local,474488,251915,1,Kano
1274852225,224,25,Male,Single,White,Visa,International,469498,387807,1,Other
1248868839,260,18,Female,Single,White,MasterCard,International,535176,262535,0,Ibadan
1270248265,261,23,Male,Married,White,MasterCard,Local,324065,298823,0,Kano
1243667552,677,25,Female,Married,White,MasterCard,International,255457,244411,1,Port Harcourt
1260920734,309,29,Male,Single,Gold,Verve,International,453076,247345,0,Enugu
1278923291,470,19,Male,Single,Gold,Verve,Local,312148,327494,1,Kano
1240355403,615,22,Female,Single,Gold,Verve,Local,709171,301569,1,Ota
1249849430,604,18,Male,Single,Gold,Verve,International,864359,125091,1,Port Harcourt
1275582953,260,27,Male,Divorced,Gold,Verve,International,377864,285213,1,Other
1281682548,358,21,Female,Married,White,Visa,International,873251,189623,1,Ota
1251171066,414,18,Male,Unknown,Gold,Verve,International,561916,165717,1,Enugu
1244639175,658,23,Female,Unknown,White,Visa,International,551627,282174,1,Kano
1282160585,324,18,Male,Married,Gold,Verve,International,945811,262701,1,Lagos
1262944260,542,27,Male,Single,White,Visa,Local,123099,185206,0,Kano
1249322824,391,26,Female,Married,White,Visa,International,336457,264418,1,Ota
1276900000,525,18,Male,Married,White,MasterCard,International,678771,286146,1,Lagos
